REGION,TECHNOLOGY,YEAR,VALUE
REGION1,PWRWNDB09,2043,219.08961
REGION1,PWRWNDB09,2044,118.28836
REGION1,PWRWNDB09,2045,2510.2296
REGION1,PWRWNDB09,2046,315.42473
REGION1,PWRWNDB09,2047,318.59754
REGION1,PWRWNDB09,2048,343.18551
REGION1,PWRWNDB09,2049,173.59373
REGION1,PWRWNDB09,2050,139.6884
REGION1,PWRWNDB10,2045,-1.0651137e-06
REGION1,PWRWNDB10,2049,-6.7327444e-05
REGION1,PWRWNDB11,2033,1.7063182e-08
REGION1,PWRWNDB11,2034,-1.2191035e-08
REGION1,PWRWNDB11,2035,1.3003134e-08
REGION1,PWRWNDB11,2045,1.2018124e-08
REGION1,PWRWNDB11,2046,-4.8175966e-06
REGION1,PWRWNDB11,2048,-6.3648519e-05
REGION1,PWRBIOB06,2024,-6.3362541e-07
REGION1,PWRBIOB06,2042,1.0368809e-06
REGION1,PWRBIOB06,2046,-2.7505038e-08
REGION1,PWRHYDB13,2025,5002.281
REGION1,MINNGS,2020,3.9570515
REGION1,MINNGS,2024,0.041540675
REGION1,MINNGS,2025,0.24523996
REGION1,MINNGS,2026,0.35791717
REGION1,MINNGS,2027,0.11044275
REGION1,MINNGS,2028,0.041054599
REGION1,MINNGS,2029,0.043580615
REGION1,MINNGS,2030,0.20732975
REGION1,MINNGS,2031,0.28766386
REGION1,MINNGS,2032,0.19081656
REGION1,MINNGS,2033,0.0049448751
REGION1,MINNGS,2034,0.008275727
REGION1,MINNGS,2035,0.017864754
REGION1,MINNGS,2036,0.019178179
REGION1,MINNGS,2037,0.0086812199
REGION1,MINNGS,2038,0.011205532
REGION1,MINNGS,2039,0.013932032
REGION1,MINNGS,2040,0.014740523
REGION1,MINNGS,2041,0.29788573
REGION1,MINNGS,2042,0.078910514
REGION1,MINNGS,2043,0.078914384
REGION1,MINNGS,2044,0.078918069
REGION1,MINNGS,2045,0.07891148
REGION1,MINNGS,2046,0.078914822
REGION1,MINNGS,2047,0.078928105
REGION1,MINNGS,2048,0.078921037
REGION1,MINNGS,2049,0.078934025
REGION1,MINNGS,2050,0.078936775
REGION1,LNDALFHIBC1,2037,2.7410613
REGION1,LNDALFHIBC1,2038,5.5188154
REGION1,LNDALFHIBC1,2039,7.8379146
REGION1,LNDALFHIBC1,2040,10.205586
REGION1,LNDALFHIBC1,2041,12.850425
REGION1,LNDALFHIBC1,2042,15.064601
REGION1,LNDALFHIBC1,2043,551.22731
REGION1,LNDALFHIBC1,2044,18.602284
REGION1,LNDALFHIBC1,2045,21.096001
REGION1,LNDALFHIBC1,2046,22.222899
REGION1,LNDALFHIBC1,2047,23.90796
REGION1,LNDALFHIBC1,2048,26.306318
REGION1,LNDALFHIBC1,2049,27.878136
REGION1,LNDALFHIBC1,2050,28.48478
REGION1,LNDALFIIBC1,2037,-1.3112407e-05
REGION1,LNDALFIIBC1,2040,-0.00013630726
REGION1,LNDALFIIBC1,2042,-2.3287079e-05
REGION1,LNDALFIIBC1,2043,-4.9269905e-06
REGION1,LNDALFIIBC1,2044,-0.00011323309
REGION1,LNDALFIIBC1,2045,-5.0184398e-06
REGION1,LNDALFIIBC1,2047,-0.00021610041
REGION1,LNDALFIIBC1,2050,0.0010066779
REGION1,LNDALFHRBC1,2037,3.3236276e-06
REGION1,LNDALFHRBC1,2038,-2.5213362e-05
REGION1,LNDALFHRBC1,2041,-0.00019113996
REGION1,LNDALFHRBC1,2045,-0.00013455669
REGION1,LNDALFHRBC1,2046,-2.5250724e-05
REGION1,LNDALFHRBC1,2047,-0.00024166381
REGION1,LNDALFHRBC1,2048,-0.00021876514
REGION1,LNDALFHRBC1,2050,0.0012887585
REGION1,LNDALFIRBC1,2037,-2.2343502e-06
REGION1,LNDALFIRBC1,2041,-1.9507836e-05
REGION1,LNDALFIRBC1,2044,-7.1793399e-05
REGION1,LNDALFIRBC1,2046,-0.00013729828
REGION1,LNDALFIRBC1,2047,-0.0002625768
REGION1,LNDALFIRBC1,2048,-9.1240149e-05
REGION1,LNDALFIRBC1,2049,-3.9924853e-05
REGION1,LNDALFIRBC1,2050,0.00079349064
REGION1,LNDALFLRBC1,2037,-1.5351759e-05
REGION1,LNDALFLRBC1,2038,-4.9208697e-06
REGION1,LNDALFLRBC1,2039,-7.7035727e-05
REGION1,LNDALFLRBC1,2040,-7.4507459e-05
REGION1,LNDALFLRBC1,2041,1.2088551e-06
REGION1,LNDALFLRBC1,2042,-8.955064e-07
REGION1,LNDALFLRBC1,2044,-4.1446181e-05
REGION1,LNDALFLRBC1,2046,-6.6466663e-05
REGION1,LNDALFLRBC1,2047,-1.8469958e-06
REGION1,LNDALFLRBC1,2049,-0.00021151702
REGION1,LNDALFLRBC1,2050,-0.00016183881
REGION1,LNDBARHIBC1,2038,-0.00021537755
REGION1,LNDBARHIBC1,2040,-0.00014642997
REGION1,LNDBARHIBC1,2042,-6.6154734e-06
REGION1,LNDBARHIBC1,2044,-3.6753277e-05
REGION1,LNDBARHIBC1,2045,-3.0679739e-06
REGION1,LNDBARHIBC1,2046,-0.0002212851
REGION1,LNDBARHIBC1,2050,0.0022149383
REGION1,LNDBARIIBC1,2037,-8.3700743e-05
REGION1,LNDBARIIBC1,2038,-0.00021347836
REGION1,LNDBARIIBC1,2041,-1.3241981e-05
REGION1,LNDBARIIBC1,2042,0.00035580669
REGION1,LNDBARIIBC1,2043,-0.00020502172
REGION1,LNDBARIIBC1,2044,-3.5642232e-05
REGION1,LNDBARIIBC1,2045,-0.00019799323
REGION1,LNDBARIIBC1,2046,-0.00026474514
REGION1,LNDBARIIBC1,2047,-3.5087898e-05
REGION1,LNDBARIIBC1,2049,0.0018434423
REGION1,LNDBARIIBC1,2050,0.0005973906
REGION1,LNDBARHRBC1,2037,0.025845352
REGION1,LNDBARHRBC1,2038,0.050727636
REGION1,LNDBARHRBC1,2039,0.1107392
REGION1,LNDBARHRBC1,2040,0.096840086
REGION1,LNDBARHRBC1,2041,0.11781384
REGION1,LNDBARHRBC1,2042,0.13822308
REGION1,LNDBARHRBC1,2043,0.15927343
REGION1,LNDBARHRBC1,2044,1.1629601
REGION1,LNDBARHRBC1,2045,1.5791921
REGION1,LNDBARHRBC1,2046,1.6111542
REGION1,LNDBARHRBC1,2047,1.7315845
REGION1,LNDBARHRBC1,2048,1.8482139
REGION1,LNDBARHRBC1,2049,1.9568405
REGION1,LNDBARHRBC1,2050,2.1951589
REGION1,LNDBARIRBC1,2037,1.0544544e-07
REGION1,LNDBARIRBC1,2038,-5.4084553e-05
REGION1,LNDBARIRBC1,2040,-0.00011990436
REGION1,LNDBARIRBC1,2041,-8.7473229e-05
REGION1,LNDBARIRBC1,2044,0.00022485305
REGION1,LNDBARIRBC1,2045,-0.00019094581
REGION1,LNDBARIRBC1,2047,-0.00025764105
REGION1,LNDBARIRBC1,2048,0.00052557917
REGION1,LNDBARIRBC1,2050,0.00056487606
REGION1,LNDBARLRBC1,2037,-2.1253199e-07
REGION1,LNDBARLRBC1,2038,-2.3889825e-06
REGION1,LNDBARLRBC1,2039,4.0579874e-06
REGION1,LNDBARLRBC1,2040,3.3987851e-07
REGION1,LNDBARLRBC1,2041,-1.8857066e-06
REGION1,LNDBARLRBC1,2042,-9.4629486e-07
REGION1,LNDBARLRBC1,2043,-1.7914104e-06
REGION1,LNDBARLRBC1,2044,6.6699169e-06
REGION1,LNDBARLRBC1,2045,-4.6697108e-06
REGION1,LNDBARLRBC1,2046,6.0931894e-07
REGION1,LNDBARLRBC1,2047,4.7897851e-06
REGION1,LNDBARLRBC1,2048,-3.3856071e-06
REGION1,LNDBARLRBC1,2049,1.0265614e-06
REGION1,LNDBARLRBC1,2050,2.5048344e-06
REGION1,LNDMAIHIBC1,2037,1.9023637
REGION1,LNDMAIHIBC1,2038,3.5610134
REGION1,LNDMAIHIBC1,2039,4.4899993
REGION1,LNDMAIHIBC1,2040,2.5783339
REGION1,LNDMAIHIBC1,2041,15.121985
REGION1,LNDMAIHIBC1,2042,8.3687929
REGION1,LNDMAIHIBC1,2043,25.544677
REGION1,LNDMAIHIBC1,2044,20.588676
REGION1,LNDMAIHIBC1,2045,12.810733
REGION1,LNDMAIHIBC1,2046,26.970488
REGION1,LNDMAIHIBC1,2047,10.210835
REGION1,LNDMAIHIBC1,2048,22.417728
REGION1,LNDMAIHIBC1,2049,14.044721
REGION1,LNDMAIHIBC1,2050,562.41009
REGION1,LNDMAIIIBC1,2037,-2.4686013e-06
REGION1,LNDMAIIIBC1,2038,-7.8128357e-05
REGION1,LNDMAIIIBC1,2039,-1.2851557e-05
REGION1,LNDMAIIIBC1,2043,-3.5236808e-06
REGION1,LNDMAIIIBC1,2047,-9.7286889e-05
REGION1,LNDMAIIIBC1,2048,-8.1912168e-05
REGION1,LNDMAIIIBC1,2049,0.00045966731
REGION1,LNDMAIIIBC1,2050,0.0011929985
REGION1,LNDMAIHRBC1,2040,-0.00020183304
REGION1,LNDMAIHRBC1,2044,-0.000180211
REGION1,LNDMAIHRBC1,2047,-2.6273387e-05
REGION1,LNDMAIHRBC1,2050,0.00087073218
REGION1,LNDMAIIRBC1,2040,-1.6052819e-05
REGION1,LNDMAIIRBC1,2041,-0.00017330348
REGION1,LNDMAIIRBC1,2043,-0.00018143416
REGION1,LNDMAIIRBC1,2046,-0.00024430607
REGION1,LNDMAIIRBC1,2047,-6.5988384e-05
REGION1,LNDMAIIRBC1,2048,-1.9249133e-06
REGION1,LNDMAIIRBC1,2049,-8.2222462e-08
REGION1,LNDMAIIRBC1,2050,0.0011841018
REGION1,LNDMAILRBC1,2037,-3.5458906e-05
REGION1,LNDMAILRBC1,2038,-6.8058019e-05
REGION1,LNDMAILRBC1,2039,-1.8783498e-06
REGION1,LNDMAILRBC1,2040,-3.5857669e-05
REGION1,LNDMAILRBC1,2041,-2.5201654e-06
REGION1,LNDMAILRBC1,2042,-0.00015602177
REGION1,LNDMAILRBC1,2043,-5.4037717e-05
REGION1,LNDMAILRBC1,2045,-9.2361499e-05
REGION1,LNDMAILRBC1,2046,-1.7794016e-05
REGION1,LNDMAILRBC1,2048,-5.6054385e-06
REGION1,LNDMAILRBC1,2049,-7.0928204e-06
REGION1,LNDMAILRBC1,2050,0.0014348837
REGION1,LNDOATHIBC1,2037,0.025374459
REGION1,LNDOATHIBC1,2038,0.049008367
REGION1,LNDOATHIBC1,2039,0.14401899
REGION1,LNDOATHIBC1,2040,0.38542614
REGION1,LNDOATHIBC1,2041,1.0224726
REGION1,LNDOATHIBC1,2042,1.1980947
REGION1,LNDOATHIBC1,2043,1.5190851
REGION1,LNDOATHIBC1,2044,1.6977146
REGION1,LNDOATHIBC1,2045,1.6779374
REGION1,LNDOATHIBC1,2046,1.822532
REGION1,LNDOATHIBC1,2047,2.4011291
REGION1,LNDOATHIBC1,2048,2.0932309
REGION1,LNDOATHIBC1,2049,2.2149699
REGION1,LNDOATHIBC1,2050,2.5956209
REGION1,LNDOATIIBC1,2037,-4.6401399e-05
REGION1,LNDOATIIBC1,2038,-4.308858e-05
REGION1,LNDOATIIBC1,2039,-8.1398461e-05
REGION1,LNDOATIIBC1,2040,9.3559852e-05
REGION1,LNDOATIIBC1,2042,-8.3820614e-06
REGION1,LNDOATIIBC1,2043,-7.8319925e-05
REGION1,LNDOATIIBC1,2044,-0.00011526979
REGION1,LNDOATIIBC1,2045,-0.00011003807
REGION1,LNDOATIIBC1,2047,-0.00025048673
REGION1,LNDOATIIBC1,2049,-2.7757736e-05
REGION1,LNDOATIIBC1,2050,0.0018890411
REGION1,LNDOATHRBC1,2041,-9.8519045e-05
REGION1,LNDOATHRBC1,2042,-0.00020941069
REGION1,LNDOATHRBC1,2043,0.00031691396
REGION1,LNDOATHRBC1,2044,2.5063007e-05
REGION1,LNDOATHRBC1,2045,-7.580226e-07
REGION1,LNDOATHRBC1,2046,-6.5803225e-06
REGION1,LNDOATHRBC1,2050,3.903299e-05
REGION1,LNDOATIRBC1,2037,-5.7054016e-05
REGION1,LNDOATIRBC1,2038,-8.3980133e-06
REGION1,LNDOATIRBC1,2041,-0.00016725573
REGION1,LNDOATIRBC1,2042,-0.00024696224
REGION1,LNDOATIRBC1,2043,-5.1722703e-06
REGION1,LNDOATIRBC1,2044,-0.00022474892
REGION1,LNDOATIRBC1,2050,0.0020383805
REGION1,LNDOATLRBC1,2037,-3.7331813e-07
REGION1,LNDOATLRBC1,2038,5.0792083e-08
REGION1,LNDOATLRBC1,2039,-1.0546825e-07
REGION1,LNDOATLRBC1,2041,3.5116061e-07
REGION1,LNDOATLRBC1,2042,1.1386143e-06
REGION1,LNDOATLRBC1,2043,1.0408265e-06
REGION1,LNDOATLRBC1,2044,-4.113361e-06
REGION1,LNDOATLRBC1,2045,1.6197413e-06
REGION1,LNDOATLRBC1,2046,1.2217875e-06
REGION1,LNDOATLRBC1,2047,-2.6547007e-07
REGION1,LNDOATLRBC1,2048,-3.9847392e-06
REGION1,LNDOATLRBC1,2049,6.8747328e-06
REGION1,LNDOATLRBC1,2050,-8.0816218e-06
REGION1,LNDOTHHIBC1,2037,-8.294627e-05
REGION1,LNDOTHHIBC1,2038,-0.00023777864
REGION1,LNDOTHHIBC1,2039,-9.2720922e-05
REGION1,LNDOTHHIBC1,2045,-0.00010451863
REGION1,LNDOTHHIBC1,2046,-0.00022839041
REGION1,LNDOTHHIBC1,2049,-2.7256681e-05
REGION1,LNDOTHHIBC1,2050,0.0028880626
REGION1,LNDOTHIIBC1,2037,0.80160723
REGION1,LNDOTHIIBC1,2038,1.4303666
REGION1,LNDOTHIIBC1,2039,2.6865846
REGION1,LNDOTHIIBC1,2040,1.9567882
REGION1,LNDOTHIIBC1,2041,3.9573932
REGION1,LNDOTHIIBC1,2042,4.6394522
REGION1,LNDOTHIIBC1,2043,6.9659446
REGION1,LNDOTHIIBC1,2044,4.9713598
REGION1,LNDOTHIIBC1,2045,8.5567275
REGION1,LNDOTHIIBC1,2046,8.1778162
REGION1,LNDOTHIIBC1,2047,4.5837228
REGION1,LNDOTHIIBC1,2048,8.7437304
REGION1,LNDOTHIIBC1,2049,9.2668562
REGION1,LNDOTHIIBC1,2050,165.90782
REGION1,LNDOTHHRBC1,2037,-1.6426304e-06
REGION1,LNDOTHHRBC1,2038,-1.6212412e-05
REGION1,LNDOTHHRBC1,2039,-6.3308099e-07
REGION1,LNDOTHHRBC1,2040,4.0417673e-05
REGION1,LNDOTHHRBC1,2041,-7.894557e-06
REGION1,LNDOTHHRBC1,2042,9.1942302e-06
REGION1,LNDOTHHRBC1,2043,-2.3532807e-07
REGION1,LNDOTHHRBC1,2044,-6.3866727e-05
REGION1,LNDOTHHRBC1,2045,2.7298699e-05
REGION1,LNDOTHHRBC1,2047,4.6665627e-05
REGION1,LNDOTHHRBC1,2048,-4.3007125e-05
REGION1,LNDOTHHRBC1,2049,2.305802e-05
REGION1,LNDOTHHRBC1,2050,-2.0386609e-05
REGION1,LNDOTHIRBC1,2037,1.6000279e-06
REGION1,LNDOTHIRBC1,2038,-1.5437281e-06
REGION1,LNDOTHIRBC1,2039,6.0525873e-06
REGION1,LNDOTHIRBC1,2040,-1.0134921e-05
REGION1,LNDOTHIRBC1,2041,9.9368172e-06
REGION1,LNDOTHIRBC1,2042,2.1850831e-06
REGION1,LNDOTHIRBC1,2043,6.3983414e-07
REGION1,LNDOTHIRBC1,2044,-6.727139e-07
REGION1,LNDOTHIRBC1,2045,-3.3019537e-06
REGION1,LNDOTHIRBC1,2046,-2.0958744e-05
REGION1,LNDOTHIRBC1,2047,1.7141106e-07
REGION1,LNDOTHIRBC1,2048,-3.1205312e-05
REGION1,LNDOTHIRBC1,2049,4.80326e-05
REGION1,LNDOTHIRBC1,2050,-3.7921075e-05
REGION1,LNDOTHLRBC1,2037,-3.3462141e-07
REGION1,LNDOTHLRBC1,2038,-7.9504976e-07
REGION1,LNDOTHLRBC1,2039,1.7262592e-06
REGION1,LNDOTHLRBC1,2040,1.5192775e-07
REGION1,LNDOTHLRBC1,2041,1.4500819e-06
REGION1,LNDOTHLRBC1,2042,-1.9130386e-06
REGION1,LNDOTHLRBC1,2043,-2.9731605e-06
REGION1,LNDOTHLRBC1,2044,-5.3973444e-07
REGION1,LNDOTHLRBC1,2045,3.4569904e-06
REGION1,LNDOTHLRBC1,2046,4.980227e-07
REGION1,LNDOTHLRBC1,2047,2.9957294e-06
REGION1,LNDOTHLRBC1,2048,-5.2387006e-06
REGION1,LNDOTHLRBC1,2049,3.9204755e-06
REGION1,LNDOTHLRBC1,2050,-4.7635101e-06
REGION1,LNDPEAHIBC1,2037,0.074234075
REGION1,LNDPEAHIBC1,2038,0.07233104
REGION1,LNDPEAHIBC1,2039,0.2111198
REGION1,LNDPEAHIBC1,2040,0.67786012
REGION1,LNDPEAHIBC1,2041,0.89540829
REGION1,LNDPEAHIBC1,2042,1.444113
REGION1,LNDPEAHIBC1,2043,1.1971229
REGION1,LNDPEAHIBC1,2044,1.8398851
REGION1,LNDPEAHIBC1,2045,1.4692873
REGION1,LNDPEAHIBC1,2046,1.5975736
REGION1,LNDPEAHIBC1,2047,2.3638825
REGION1,LNDPEAHIBC1,2048,1.8293962
REGION1,LNDPEAHIBC1,2049,2.6734155
REGION1,LNDPEAHIBC1,2050,2.0414049
REGION1,LNDPEAIIBC1,2037,-5.3403018e-05
REGION1,LNDPEAIIBC1,2038,-0.00018252997
REGION1,LNDPEAIIBC1,2039,-3.4326129e-05
REGION1,LNDPEAIIBC1,2042,-0.00022741124
REGION1,LNDPEAIIBC1,2043,-0.00014543604
REGION1,LNDPEAIIBC1,2044,-6.85534e-05
REGION1,LNDPEAIIBC1,2046,-0.00024218528
REGION1,LNDPEAIIBC1,2047,-0.00025810391
REGION1,LNDPEAIIBC1,2048,0.0020747385
REGION1,LNDPEAIIBC1,2049,0.00047866053
REGION1,LNDPEAIIBC1,2050,0.0002027548
REGION1,LNDPEAHRBC1,2037,-0.00011737082
REGION1,LNDPEAHRBC1,2038,0.00011364242
REGION1,LNDPEAHRBC1,2041,-0.00025429073
REGION1,LNDPEAHRBC1,2044,-0.0002564923
REGION1,LNDPEAHRBC1,2050,0.0015817667
REGION1,LNDPEAIRBC1,2037,-2.4322604e-05
REGION1,LNDPEAIRBC1,2038,-0.00011431106
REGION1,LNDPEAIRBC1,2040,-0.00013860601
REGION1,LNDPEAIRBC1,2042,-2.999386e-05
REGION1,LNDPEAIRBC1,2043,1.321149e-05
REGION1,LNDPEAIRBC1,2045,-0.00011615567
REGION1,LNDPEAIRBC1,2047,-0.00025814075
REGION1,LNDPEAIRBC1,2049,-0.00019641711
REGION1,LNDPEAIRBC1,2050,0.0026882408
REGION1,LNDPEALRBC1,2037,-8.7795731e-08
REGION1,LNDPEALRBC1,2038,-8.5025926e-07
REGION1,LNDPEALRBC1,2039,1.0442017e-06
REGION1,LNDPEALRBC1,2040,1.5420491e-07
REGION1,LNDPEALRBC1,2042,2.7157658e-06
REGION1,LNDPEALRBC1,2043,6.5623376e-08
REGION1,LNDPEALRBC1,2044,-2.2249002e-06
REGION1,LNDPEALRBC1,2045,-1.0934433e-06
REGION1,LNDPEALRBC1,2046,5.2272098e-07
REGION1,LNDPEALRBC1,2047,6.4588772e-07
REGION1,LNDPEALRBC1,2048,-1.4331265e-06
REGION1,LNDPEALRBC1,2049,4.9709345e-06
REGION1,LNDPEALRBC1,2050,-2.0119314e-06
REGION1,LNDPTWHIBC1,2037,-9.330756e-05
REGION1,LNDPTWHIBC1,2038,-0.00020336317
REGION1,LNDPTWHIBC1,2039,-0.00022693596
REGION1,LNDPTWHIBC1,2041,-0.00010610794
REGION1,LNDPTWHIBC1,2042,-0.0002456372
REGION1,LNDPTWHIBC1,2043,-3.5333764e-05
REGION1,LNDPTWHIBC1,2044,-2.8664735e-05
REGION1,LNDPTWHIBC1,2045,-0.00028274838
REGION1,LNDPTWHIBC1,2047,0.00089603217
REGION1,LNDPTWHIBC1,2048,0.0024005105
REGION1,LNDPTWHIBC1,2049,0.00033732008
REGION1,LNDPTWHIBC1,2050,0.023713148
REGION1,LNDPTWIIBC1,2037,-6.8556596e-05
REGION1,LNDPTWIIBC1,2038,-5.1335776e-06
REGION1,LNDPTWIIBC1,2039,7.1612287e-05
REGION1,LNDPTWIIBC1,2040,9.2926533e-05
REGION1,LNDPTWIIBC1,2041,-0.00021376369
REGION1,LNDPTWIIBC1,2042,0.00028178823
REGION1,LNDPTWIIBC1,2043,-2.1433482e-05
REGION1,LNDPTWIIBC1,2044,0.00052134433
REGION1,LNDPTWIIBC1,2045,-9.4816899e-05
REGION1,LNDPTWIIBC1,2046,-2.1283259e-05
REGION1,LNDPTWIIBC1,2047,0.00058399978
REGION1,LNDPTWIIBC1,2048,-5.0525119e-05
REGION1,LNDPTWIIBC1,2049,0.00061597077
REGION1,LNDPTWIIBC1,2050,-0.00024101887
REGION1,LNDPTWHRBC1,2037,-5.6232799e-05
REGION1,LNDPTWHRBC1,2038,-0.00017386276
REGION1,LNDPTWHRBC1,2039,-0.00015498549
REGION1,LNDPTWHRBC1,2041,-0.00021752954
REGION1,LNDPTWHRBC1,2042,-0.0001963103
REGION1,LNDPTWHRBC1,2043,-0.00025198695
REGION1,LNDPTWHRBC1,2044,-6.3479371e-05
REGION1,LNDPTWHRBC1,2046,-0.00020575105
REGION1,LNDPTWHRBC1,2047,0.00070339445
